,bodyId,roi,pre,post,downstream,upstream
1937,25067,NotPrimary,0,0,0,0
1938,25067,Optic(R),31,786,172,786
1939,25067,Optic-unspecified(R),1,2,4,2
1940,25088,AOTU(R),230,254,1647,254
1941,25088,CentralBrain,234,256,1655,256
1942,25088,CentralBrain-unspecified,4,2,8,2
1943,25088,LO(R),19,704,109,704
1944,25088,LO_R_col_14_03,0,67,0,67
1945,25088,LO_R_col_14_04,0,46,0,46
1946,25088,LO_R_col_14_05,0,19,0,19
1947,25088,LO_R_col_15_02,0,7,0,7
1948,25088,LO_R_col_15_03,0,80,0,80
1949,25088,LO_R_col_15_04,5,139,31,139
1950,25088,LO_R_col_15_05,1,125,4,125
1951,25088,LO_R_col_15_06,0,31,0,31
1952,25088,LO_R_col_16_03,0,3,0,3
1953,25088,LO_R_col_16_04,1,73,4,73
1954,25088,LO_R_col_16_05,9,68,46,68
1955,25088,LO_R_col_16_06,0,6,3,6
1956,25088,LO_R_col_17_04,1,9,6,9
1957,25088,LO_R_col_17_05,2,31,15,31
1958,25088,LO_R_layer_3,3,56,18,56
1959,25088,LO_R_layer_4,15,119,86,119
1960,25088,LO_R_layer_5,1,102,5,102
1961,25088,LO_R_layer_6,0,374,0,374
1962,25088,LO_R_layer_7,0,53,0,53
1963,25088,NotPrimary,0,0,0,0
1964,25088,Optic(R),22,706,116,706
1965,25088,Optic-unspecified(R),3,2,7,2
1966,25167,AOTU(R),296,332,2014,332
1967,25167,CentralBrain,298,335,2018,335
1968,25167,CentralBrain-unspecified,2,3,4,3
1969,25167,LO(R),31,772,162,772
1970,25167,LO_R_col_22_10,0,6,0,6
1971,25167,LO_R_col_22_11,0,1,0,1
1972,25167,LO_R_col_23_10,2,72,7,72
1973,25167,LO_R_col_23_11,2,88,9,88
1974,25167,LO_R_col_23_12,0,24,0,24
1975,25167,LO_R_col_23_13,0,4,0,4
1976,25167,LO_R_col_24_10,2,35,12,35
1977,25167,LO_R_col_24_11,4,95,22,95
1978,25167,LO_R_col_24_12,7,142,34,142
1979,25167,LO_R_col_24_13,0,17,0,17
1980,25167,LO_R_col_24_14,0,7,0,7
1981,25167,LO_R_col_24_15,0,4,0,4
1982,25167,LO_R_col_25_10,1,7,2,7
1983,25167,LO_R_col_25_11,4,84,31,84
1984,25167,LO_R_col_25_12,4,78,18,78
1985,25167,LO_R_col_25_13,2,36,9,36
1986,25167,LO_R_col_26_11,0,13,0,13
1987,25167,LO_R_col_26_12,2,23,10,23
1988,25167,LO_R_col_26_13,0,15,0,15
1989,25167,LO_R_col_27_13,1,13,8,13
1990,25167,LO_R_col_28_13,0,8,0,8
1991,25167,LO_R_layer_3,1,21,6,21
1992,25167,LO_R_layer_4,18,151,100,151
1993,25167,LO_R_layer_5,6,163,35,163
1994,25167,LO_R_layer_6,4,329,12,329
1995,25167,LO_R_layer_7,2,108,9,108
1996,25167,NotPrimary,0,0,0,0
1997,25167,Optic(R),35,783,170,783
1998,25167,Optic-unspecified(R),4,11,8,11
1999,25198,AOTU(R),270,250,1971,250
2000,25198,CentralBrain,281,255,2021,255
2001,25198,CentralBrain-unspecified,11,5,50,5
2002,25198,LO(R),24,771,147,771
2003,25198,LO_R_col_09_04,0,1,0,1
2004,25198,LO_R_col_09_05,0,27,0,27
2005,25198,LO_R_col_09_06,0,4,0,4
2006,25198,LO_R_col_09_07,0,10,0,10
2007,25198,LO_R_col_09_08,3,17,21,17
2008,25198,LO_R_col_10_05,0,39,0,39
2009,25198,LO_R_col_10_06,0,70,0,70
2010,25198,LO_R_col_10_07,0,107,2,107
2011,25198,LO_R_col_10_08,7,30,53,30
2012,25198,LO_R_col_10_09,0,7,0,7
2013,25198,LO_R_col_11_05,0,38,0,38
2014,25198,LO_R_col_11_06,0,57,0,57
2015,25198,LO_R_col_11_07,5,162,24,162
2016,25198,LO_R_col_11_08,7,77,35,77
2017,25198,LO_R_col_11_09,1,14,5,14
2018,25198,LO_R_col_11_10,0,5,0,5
2019,25198,LO_R_col_12_05,0,4,0,4
2020,25198,LO_R_col_12_06,0,12,0,12
2021,25198,LO_R_col_12_07,1,23,6,23
2022,25198,LO_R_col_12_08,0,50,1,50
2023,25198,LO_R_col_12_09,0,4,0,4
2024,25198,LO_R_col_13_09,0,4,0,4
2025,25198,LO_R_col_15_10,0,1,0,1
2026,25198,LO_R_col_16_11,0,3,0,3
2027,25198,LO_R_col_17_11,0,2,0,2
2028,25198,LO_R_col_17_12,0,1,0,1
2029,25198,LO_R_col_18_13,0,1,0,1
2030,25198,LO_R_col_21_14,0,1,0,1
2031,25198,LO_R_layer_2,0,7,0,7
2032,25198,LO_R_layer_3,6,136,28,136
2033,25198,LO_R_layer_4,17,68,116,68
2034,25198,LO_R_layer_5,0,113,0,113
2035,25198,LO_R_layer_6,1,411,3,411
2036,25198,LO_R_layer_7,0,36,0,36
2037,25198,NotPrimary,0,0,0,0
2038,25198,Optic(R),25,774,149,774
2039,25198,Optic-unspecified(R),1,3,2,3
2040,25202,AOTU(R),328,527,2246,527
2041,25202,CentralBrain,328,543,2246,543
2042,25202,CentralBrain-unspecified,0,9,0,9
2043,25202,LO(R),40,1059,248,1059
2044,25202,LO_R_col_21_24,0,3,0,3
2045,25202,LO_R_col_22_21,0,1,0,1
2046,25202,LO_R_col_22_23,0,6,0,6
2047,25202,LO_R_col_22_24,2,14,10,14
2048,25202,LO_R_col_23_20,0,1,0,1
2049,25202,LO_R_col_23_21,0,3,0,3
2050,25202,LO_R_col_23_22,0,32,0,32
2051,25202,LO_R_col_23_23,0,20,0,20
2052,25202,LO_R_col_23_24,0,6,1,6
2053,25202,LO_R_col_24_21,0,18,0,18
2054,25202,LO_R_col_24_22,0,94,0,94
2055,25202,LO_R_col_24_23,2,23,15,23
2056,25202,LO_R_col_24_24,0,19,0,19
2057,25202,LO_R_col_24_25,0,16,0,16
2058,25202,LO_R_col_24_26,0,2,0,2
2059,25202,LO_R_col_25_21,1,50,5,50
2060,25202,LO_R_col_25_22,3,133,17,133
2061,25202,LO_R_col_25_23,1,72,7,72
2062,25202,LO_R_col_25_24,6,69,48,69
2063,25202,LO_R_col_25_25,4,33,19,33
2064,25202,LO_R_col_25_26,0,2,0,2
2065,25202,LO_R_col_26_20,0,1,0,1
2066,25202,LO_R_col_26_21,1,57,7,57
2067,25202,LO_R_col_26_22,1,33,4,33
2068,25202,LO_R_col_26_23,3,25,17,25
2069,25202,LO_R_col_26_24,2,69,11,69
2070,25202,LO_R_col_26_25,5,45,33,45
2071,25202,LO_R_col_26_26,0,7,0,7
2072,25202,LO_R_col_27_20,0,1,0,1
2073,25202,LO_R_col_27_21,0,2,0,2
2074,25202,LO_R_col_27_22,1,13,6,13
2075,25202,LO_R_col_27_23,0,20,3,20
2076,25202,LO_R_col_27_24,1,42,2,42
2077,25202,LO_R_col_27_25,1,30,7,30
2078,25202,LO_R_col_27_26,0,11,0,11
2079,25202,LO_R_col_28_22,0,13,0,13
2080,25202,LO_R_col_28_23,1,18,7,18
2081,25202,LO_R_col_28_24,5,30,29,30
2082,25202,LO_R_col_28_25,0,5,0,5
2083,25202,LO_R_col_28_26,0,8,0,8
2084,25202,LO_R_col_29_23,0,4,0,4
2085,25202,LO_R_col_29_24,0,8,0,8
2086,25202,LO_R_layer_3,17,158,102,158
2087,25202,LO_R_layer_4,18,191,118,191
2088,25202,LO_R_layer_5,2,258,11,258
2089,25202,LO_R_layer_6,3,421,17,421
2090,25202,LO_R_layer_7,0,31,0,31
2091,25202,NotPrimary,0,0,0,0
2092,25202,Optic(R),41,1063,251,1063
2093,25202,Optic-unspecified(R),1,4,3,4
2094,25202,SIP(R),0,7,0,7
2095,25296,AOTU(R),271,397,1919,397
2096,25296,CentralBrain,272,404,1928,404
2097,25296,CentralBrain-unspecified,1,7,9,7
2098,25296,LO(R),17,559,93,559
2099,25296,LO_R_col_05_08,0,2,0,2
2100,25296,LO_R_col_05_09,0,23,0,23
2101,25296,LO_R_col_05_10,0,34,0,34
2102,25296,LO_R_col_05_11,0,4,0,4
2103,25296,LO_R_col_05_12,0,4,0,4
2104,25296,LO_R_col_06_07,0,2,0,2
2105,25296,LO_R_col_06_09,0,19,0,19
2106,25296,LO_R_col_06_10,5,89,29,89
2107,25296,LO_R_col_06_11,3,59,7,59
2108,25296,LO_R_col_06_12,0,24,0,24
2109,25296,LO_R_col_06_13,0,16,0,16
2110,25296,LO_R_col_07_08,0,18,0,18
2111,25296,LO_R_col_07_09,0,29,0,29
2112,25296,LO_R_col_07_10,0,74,0,74
2113,25296,LO_R_col_07_11,0,24,0,24
2114,25296,LO_R_col_07_12,3,33,17,33
2115,25296,LO_R_col_07_13,3,9,20,9
2116,25296,LO_R_col_07_14,0,18,0,18
2117,25296,LO_R_col_08_10,0,11,0,11
2118,25296,LO_R_col_08_11,0,15,0,15
2119,25296,LO_R_col_08_12,0,20,0,20
2120,25296,LO_R_col_08_13,3,21,20,21
2121,25296,LO_R_col_08_14,0,3,0,3
2122,25296,LO_R_col_09_11,0,1,0,1
2123,25296,LO_R_col_09_13,0,2,0,2
2124,25296,LO_R_col_13_13,0,2,0,2
2125,25296,LO_R_col_14_14,0,1,0,1
2126,25296,LO_R_col_15_14,0,2,0,2
2127,25296,LO_R_layer_3,8,102,49,102
2128,25296,LO_R_layer_4,6,117,28,117
2129,25296,LO_R_layer_5,3,63,16,63
2130,25296,LO_R_layer_6,0,258,0,258
2131,25296,LO_R_layer_7,0,19,0,19
2132,25296,NotPrimary,0,0,0,0
2133,25296,Optic(R),22,572,107,572
2134,25296,Optic-unspecified(R),5,13,14,13
2135,25369,AOTU(R),289,517,2069,517
2136,25369,CentralBrain,289,517,2069,517
2137,25369,LO(R),36,843,241,843
2138,25369,LO_R_col_26_20,0,4,0,4
2139,25369,LO_R_col_26_21,0,1,0,1
2140,25369,LO_R_col_27_19,0,3,0,3
2141,25369,LO_R_col_27_20,0,6,0,6
2142,25369,LO_R_col_27_21,0,14,0,14
2143,25369,LO_R_col_27_22,0,11,0,11
2144,25369,LO_R_col_27_23,0,16,0,16
2145,25369,LO_R_col_27_24,0,7,0,7
2146,25369,LO_R_col_28_19,0,12,0,12
2147,25369,LO_R_col_28_20,0,46,0,46
2148,25369,LO_R_col_28_21,0,77,4,77
2149,25369,LO_R_col_28_22,1,38,9,38
2150,25369,LO_R_col_28_23,2,9,14,9
2151,25369,LO_R_col_28_24,0,2,0,2
2152,25369,LO_R_col_29_19,0,13,0,13
2153,25369,LO_R_col_29_20,9,86,61,86
2154,25369,LO_R_col_29_21,14,82,93,82
2155,25369,LO_R_col_29_22,1,81,2,81
2156,25369,LO_R_col_29_23,2,34,9,34
2157,25369,LO_R_col_30_20,0,8,0,8
2158,25369,LO_R_col_30_21,2,56,12,56
2159,25369,LO_R_col_30_22,0,24,0,24
2160,25369,LO_R_col_30_23,0,54,1,54
2161,25369,LO_R_col_30_24,0,3,0,3
2162,25369,LO_R_col_31_20,1,8,8,8
2163,25369,LO_R_col_31_21,1,54,12,54
2164,25369,LO_R_col_31_22,1,33,3,33
2165,25369,LO_R_col_31_23,2,46,12,46
2166,25369,LO_R_col_31_24,0,5,0,5
2167,25369,LO_R_col_32_20,0,1,0,1
2168,25369,LO_R_col_32_23,0,9,1,9
2169,25369,LO_R_layer_3,3,73,32,73
2170,25369,LO_R_layer_4,19,190,108,190
2171,25369,LO_R_layer_5,12,161,85,161
2172,25369,LO_R_layer_6,1,328,8,328
2173,25369,LO_R_layer_7,1,91,8,91
2174,25369,NotPrimary,0,0,0,0
2175,25369,Optic(R),36,845,241,845
2176,25369,Optic-unspecified(R),0,2,0,2
2177,25394,AOTU(R),282,383,1907,383
2178,25394,CentralBrain,283,390,1912,390
2179,25394,CentralBrain-unspecified,1,7,5,7
2180,25394,LO(R),33,945,163,945
2181,25394,LO_R_col_23_14,0,2,0,2
2182,25394,LO_R_col_24_12,0,1,0,1
2183,25394,LO_R_col_24_13,0,23,0,23
2184,25394,LO_R_col_24_14,0,61,1,61
2185,25394,LO_R_col_24_15,0,2,0,2
2186,25394,LO_R_col_25_12,1,14,5,14
2187,25394,LO_R_col_25_13,5,109,20,109
2188,25394,LO_R_col_25_14,2,114,12,114
2189,25394,LO_R_col_25_15,0,7,0,7
2190,25394,LO_R_col_26_12,0,18,0,18
2191,25394,LO_R_col_26_13,4,77,21,77
2192,25394,LO_R_col_26_14,8,80,30,80
2193,25394,LO_R_col_26_15,6,89,33,89
2194,25394,LO_R_col_27_13,0,68,0,68
2195,25394,LO_R_col_27_14,0,124,1,124
2196,25394,LO_R_col_27_15,3,33,15,33
2197,25394,LO_R_col_27_16,2,42,15,42
2198,25394,LO_R_col_28_13,0,21,0,21
2199,25394,LO_R_col_28_14,1,38,5,38
2200,25394,LO_R_col_28_15,0,11,0,11
2201,25394,LO_R_col_28_16,1,9,5,9
2202,25394,LO_R_col_29_14,0,2,0,2
2203,25394,LO_R_layer_3,3,96,11,96
2204,25394,LO_R_layer_4,15,140,81,140
2205,25394,LO_R_layer_5,7,173,36,173
2206,25394,LO_R_layer_6,6,426,26,426
2207,25394,LO_R_layer_7,2,110,9,110
2208,25394,NotPrimary,0,0,0,0
2209,25394,Optic(R),33,964,163,964
2210,25394,Optic-unspecified(R),0,19,0,19
2211,25400,AOTU(R),260,310,1969,310
2212,25400,CentralBrain,268,313,2012,313
2213,25400,CentralBrain-unspecified,3,3,9,3
2214,25400,LO(R),26,808,151,808
2215,25400,LO_R_col_11_07,0,5,0,5
2216,25400,LO_R_col_11_08,0,5,0,5
2217,25400,LO_R_col_11_10,0,18,0,18
2218,25400,LO_R_col_12_06,0,2,0,2
2219,25400,LO_R_col_12_07,0,33,0,33
2220,25400,LO_R_col_12_08,0,48,0,48
2221,25400,LO_R_col_12_09,3,84,19,84
2222,25400,LO_R_col_12_10,3,14,15,14
2223,25400,LO_R_col_12_11,0,18,0,18
2224,25400,LO_R_col_12_12,0,10,0,10
2225,25400,LO_R_col_13_07,0,7,0,7
2226,25400,LO_R_col_13_08,0,91,0,91
2227,25400,LO_R_col_13_09,5,168,24,168
2228,25400,LO_R_col_13_10,3,36,20,36
2229,25400,LO_R_col_13_11,1,31,4,31
2230,25400,LO_R_col_13_12,0,14,0,14
2231,25400,LO_R_col_14_08,0,35,0,35
2232,25400,LO_R_col_14_09,2,83,6,83
2233,25400,LO_R_col_14_10,2,45,15,45
2234,25400,LO_R_col_14_11,3,18,14,18
2235,25400,LO_R_col_15_09,3,36,30,36
2236,25400,LO_R_col_15_10,0,4,0,4
2237,25400,LO_R_col_16_11,0,3,0,3
2238,25400,LO_R_col_18_12,1,0,4,0
2239,25400,LO_R_layer_2,0,19,0,19
2240,25400,LO_R_layer_3,13,171,87,171
2241,25400,LO_R_layer_4,12,113,60,113
2242,25400,LO_R_layer_5,0,120,0,120
2243,25400,LO_R_layer_6,0,373,0,373
2244,25400,LO_R_layer_7,1,12,4,12
2245,25400,NotPrimary,0,0,0,0
2246,25400,Optic(R),26,809,151,809
2247,25400,Optic-unspecified(R),0,1,0,1
2248,25400,SIP(R),5,0,34,0
2249,25446,AOTU(R),291,567,1934,567
2250,25446,CentralBrain,295,568,1967,568
2251,25446,LO(R),33,877,179,877
2252,25446,LO_R_col_22_23,0,3,0,3
2253,25446,LO_R_col_22_24,1,26,5,26
2254,25446,LO_R_col_22_25,0,8,0,8
2255,25446,LO_R_col_22_27,0,5,0,5
2256,25446,LO_R_col_23_23,0,12,0,12
2257,25446,LO_R_col_23_24,0,90,0,90
2258,25446,LO_R_col_23_25,6,90,33,90
2259,25446,LO_R_col_23_26,0,11,0,11
2260,25446,LO_R_col_23_27,0,25,0,25
2261,25446,LO_R_col_24_23,0,23,0,23
2262,25446,LO_R_col_24_24,2,36,10,36
2263,25446,LO_R_col_24_25,1,46,5,46
2264,25446,LO_R_col_24_26,2,20,11,20
2265,25446,LO_R_col_24_27,0,3,0,3
2266,25446,LO_R_col_25_22,0,4,0,4
2267,25446,LO_R_col_25_23,0,17,0,17
2268,25446,LO_R_col_25_24,2,37,11,37
2269,25446,LO_R_col_25_25,0,42,0,42
2270,25446,LO_R_col_25_26,0,11,0,11
2271,25446,LO_R_col_25_27,0,12,0,12
2272,25446,LO_R_col_25_28,0,19,0,19
2273,25446,LO_R_col_25_29,2,8,11,8
2274,25446,LO_R_col_26_23,0,8,0,8
2275,25446,LO_R_col_26_24,1,36,5,36
2276,25446,LO_R_col_26_25,2,43,12,43
2277,25446,LO_R_col_26_26,6,64,31,64
2278,25446,LO_R_col_26_27,2,37,8,37
2279,25446,LO_R_col_26_28,2,19,10,19
2280,25446,LO_R_col_27_25,0,30,0,30
2281,25446,LO_R_col_27_26,2,8,11,8
2282,25446,LO_R_col_27_27,0,15,0,15
2283,25446,LO_R_col_27_28,0,16,1,16
2284,25446,LO_R_col_27_29,2,1,14,1
2285,25446,LO_R_col_28_25,0,9,0,9
2286,25446,LO_R_col_28_26,0,25,1,25
2287,25446,LO_R_col_28_29,0,3,0,3
2288,25446,LO_R_col_29_24,0,1,0,1
2289,25446,LO_R_col_29_25,0,11,0,11
2290,25446,LO_R_col_30_25,0,3,0,3
2291,25446,LO_R_layer_3,14,150,74,150
2292,25446,LO_R_layer_4,18,191,99,191
2293,25446,LO_R_layer_5,1,161,6,161
2294,25446,LO_R_layer_6,0,335,0,335
2295,25446,LO_R_layer_7,0,40,0,40
2296,25446,NotPrimary,0,0,0,0
2297,25446,Optic(R),33,881,179,881
2298,25446,Optic-unspecified(R),0,4,0,4
2299,25446,SIP(R),4,1,33,1
2300,25472,AOTU(R),275,359,1900,359
2301,25472,CentralBrain,282,361,1921,361
2302,25472,CentralBrain-unspecified,7,2,21,2
2303,25472,LO(R),17,603,91,603
2304,25472,LO_R_col_08_10,0,5,0,5
2305,25472,LO_R_col_08_11,0,8,0,8
2306,25472,LO_R_col_08_12,0,1,0,1
2307,25472,LO_R_col_08_13,0,1,0,1
2308,25472,LO_R_col_08_14,0,6,0,6
2309,25472,LO_R_col_09_10,0,5,0,5
2310,25472,LO_R_col_09_11,2,90,7,90
2311,25472,LO_R_col_09_12,2,71,12,71
2312,25472,LO_R_col_09_13,1,45,6,45
2313,25472,LO_R_col_09_14,0,10,0,10
2314,25472,LO_R_col_10_10,1,2,3,2
2315,25472,LO_R_col_10_11,0,39,0,39
2316,25472,LO_R_col_10_12,3,139,15,139
2317,25472,LO_R_col_10_13,1,79,5,79
2318,25472,LO_R_col_10_14,1,17,8,17
2319,25472,LO_R_col_10_15,0,1,4,1
2320,25472,LO_R_col_11_11,0,5,0,5
2321,25472,LO_R_col_11_12,1,33,7,33
2322,25472,LO_R_col_11_13,0,10,0,10
2323,25472,LO_R_col_11_14,3,21,12,21
2324,25472,LO_R_col_12_12,0,3,0,3
2325,25472,LO_R_col_12_13,2,2,12,2
2326,25472,LO_R_col_12_14,0,2,0,2
2327,25472,LO_R_col_14_13,0,3,0,3
2328,25472,LO_R_col_16_14,0,1,0,1
2329,25472,LO_R_col_17_15,0,2,0,2
2330,25472,LO_R_col_18_16,0,1,0,1
2331,25472,LO_R_col_21_18,0,1,0,1
2332,25472,LO_R_layer_3,12,121,68,121
2333,25472,LO_R_layer_4,4,94,16,94
2334,25472,LO_R_layer_5,0,162,0,162
2335,25472,LO_R_layer_6,1,178,7,178
2336,25472,LO_R_layer_7,0,48,0,48
2337,25472,NotPrimary,0,0,0,0
2338,25472,Optic(R),17,605,91,605
2339,25472,Optic-unspecified(R),0,2,0,2
2340,25641,AOTU(R),284,503,1992,503
2341,25641,CentralBrain,288,510,2022,510
2342,25641,CentralBrain-unspecified,1,0,1,0
2343,25641,LO(R),35,841,210,841
2344,25641,LO_R_col_18_25,0,4,0,4
2345,25641,LO_R_col_18_26,0,16,2,16
2346,25641,LO_R_col_18_27,0,5,0,5
2347,25641,LO_R_col_19_23,0,1,0,1
2348,25641,LO_R_col_19_24,0,22,0,22
2349,25641,LO_R_col_19_25,2,48,9,48
2350,25641,LO_R_col_19_26,4,64,22,64
2351,25641,LO_R_col_19_27,2,12,13,12
2352,25641,LO_R_col_19_28,0,1,0,1
2353,25641,LO_R_col_20_24,2,39,11,39
2354,25641,LO_R_col_20_25,3,78,18,78
2355,25641,LO_R_col_20_26,1,55,6,55
2356,25641,LO_R_col_20_27,0,21,2,21
2357,25641,LO_R_col_20_28,0,2,0,2
2358,25641,LO_R_col_20_30,0,1,0,1
2359,25641,LO_R_col_21_24,0,15,0,15
2360,25641,LO_R_col_21_25,5,76,34,76
2361,25641,LO_R_col_21_26,2,71,10,71
2362,25641,LO_R_col_21_27,0,29,0,29
2363,25641,LO_R_col_21_28,1,27,6,27
2364,25641,LO_R_col_21_29,0,10,0,10
2365,25641,LO_R_col_21_30,0,1,0,1
2366,25641,LO_R_col_22_23,0,4,0,4
2367,25641,LO_R_col_22_24,0,62,0,62
2368,25641,LO_R_col_22_25,1,29,5,29
2369,25641,LO_R_col_22_26,0,26,0,26
2370,25641,LO_R_col_22_27,0,10,0,10
2371,25641,LO_R_col_22_28,6,20,38,20
2372,25641,LO_R_col_23_23,0,5,0,5
2373,25641,LO_R_col_23_24,0,18,0,18
2374,25641,LO_R_col_23_25,0,10,0,10
2375,25641,LO_R_col_23_26,2,7,10,7
2376,25641,LO_R_col_23_27,1,4,5,4
2377,25641,LO_R_col_23_28,1,8,4,8
2378,25641,LO_R_col_23_29,0,10,0,10
2379,25641,LO_R_col_24_26,0,5,0,5
2380,25641,LO_R_col_24_27,0,3,0,3
2381,25641,LO_R_col_24_28,1,6,11,6
2382,25641,LO_R_col_24_29,0,3,0,3
2383,25641,LO_R_col_25_29,0,4,0,4
2384,25641,LO_R_col_26_29,0,1,0,1
2385,25641,LO_R_col_26_30,1,2,4,2
2386,25641,LO_R_col_27_26,0,5,0,5
2387,25641,LO_R_col_27_27,0,1,0,1
2388,25641,LO_R_layer_3,13,115,74,115
2389,25641,LO_R_layer_4,17,177,107,177
2390,25641,LO_R_layer_5,5,222,29,222
2391,25641,LO_R_layer_6,0,297,0,297
2392,25641,LO_R_layer_7,0,30,0,30
2393,25641,NotPrimary,0,0,0,0
2394,25641,Optic(R),35,841,210,841
2395,25641,SIP(R),3,7,29,7
2396,25711,AOTU(R),242,249,1774,249
2397,25711,CentralBrain,256,258,1824,258
2398,25711,CentralBrain-unspecified,14,9,50,9
2399,25711,LO(R),23,602,131,602
2400,25711,LO_R_col_09_01,0,6,0,6
2401,25711,LO_R_col_09_02,0,4,0,4
2402,25711,LO_R_col_09_03,0,2,0,2
2403,25711,LO_R_col_10_02,0,19,0,19
2404,25711,LO_R_col_10_03,0,38,1,38
2405,25711,LO_R_col_10_04,2,11,7,11
2406,25711,LO_R_col_11_01,0,10,0,10
2407,25711,LO_R_col_11_02,3,71,17,71
2408,25711,LO_R_col_11_03,5,149,33,149
2409,25711,LO_R_col_11_04,5,102,26,102
2410,25711,LO_R_col_11_05,2,16,12,16
2411,25711,LO_R_col_12_01,0,2,0,2
2412,25711,LO_R_col_12_02,2,7,9,7
2413,25711,LO_R_col_12_03,3,31,17,31
2414,25711,LO_R_col_12_04,0,84,0,84
2415,25711,LO_R_col_12_05,0,8,0,8
2416,25711,LO_R_col_13_03,0,1,0,1
2417,25711,LO_R_col_13_04,1,33,9,33
2418,25711,LO_R_col_14_04,0,4,0,4
2419,25711,LO_R_col_15_07,0,3,0,3
2420,25711,LO_R_col_16_07,0,1,0,1
2421,25711,LO_R_layer_3,15,86,77,86
2422,25711,LO_R_layer_4,4,85,33,85
2423,25711,LO_R_layer_5,4,78,21,78
2424,25711,LO_R_layer_6,0,282,0,282
2425,25711,LO_R_layer_7,0,71,0,71
2426,25711,NotPrimary,0,0,0,0
2427,25711,Optic(R),23,604,132,604
2428,25711,Optic-unspecified(R),0,2,1,2
2429,25952,AOTU(R),280,454,1986,454
2430,25952,CentralBrain,283,455,2012,455
2431,25952,CentralBrain-unspecified,3,1,26,1
2432,25952,LO(R),22,643,127,643
2433,25952,LO_R_col_11_21,0,4,0,4
2434,25952,LO_R_col_11_22,0,10,0,10
2435,25952,LO_R_col_12_19,0,1,0,1
2436,25952,LO_R_col_12_20,2,23,7,23
2437,25952,LO_R_col_12_21,3,15,19,15
2438,25952,LO_R_col_12_22,0,23,0,23
2439,25952,LO_R_col_12_23,0,11,0,11
2440,25952,LO_R_col_12_24,1,12,8,12
2441,25952,LO_R_col_13_18,0,9,0,9
2442,25952,LO_R_col_13_19,0,31,1,31
2443,25952,LO_R_col_13_20,6,69,41,69
2444,25952,LO_R_col_13_21,0,36,0,36
2445,25952,LO_R_col_13_22,0,57,0,57
2446,25952,LO_R_col_13_23,1,46,5,46
2447,25952,LO_R_col_13_24,0,2,0,2
2448,25952,LO_R_col_14_19,0,1,0,1
2449,25952,LO_R_col_14_20,0,55,0,55
2450,25952,LO_R_col_14_21,4,80,21,80
2451,25952,LO_R_col_14_22,0,61,0,61
2452,25952,LO_R_col_14_23,1,16,4,16
2453,25952,LO_R_col_14_24,0,15,0,15
2454,25952,LO_R_col_15_20,0,5,0,5
2455,25952,LO_R_col_15_21,0,13,0,13
2456,25952,LO_R_col_15_22,3,41,13,41
2457,25952,LO_R_col_15_24,0,4,0,4
2458,25952,LO_R_col_16_23,0,1,0,1
2459,25952,LO_R_col_19_25,0,0,5,0
2460,25952,LO_R_col_20_25,1,0,3,0
2461,25952,LO_R_col_22_25,0,1,0,1
2462,25952,LO_R_col_24_26,0,1,0,1
2463,25952,LO_R_layer_3,8,45,40,45
2464,25952,LO_R_layer_4,11,141,68,141
2465,25952,LO_R_layer_5,1,117,5,117
2466,25952,LO_R_layer_6,1,281,6,281
2467,25952,LO_R_layer_7,1,59,8,59
2468,25952,NotPrimary,0,0,0,0
2469,25952,Optic(R),24,647,134,647
2470,25952,Optic-unspecified(R),2,4,7,4
2471,26373,AOTU(R),251,445,1840,445
2472,26373,CentralBrain,251,446,1842,446
2473,26373,CentralBrain-unspecified,0,1,2,1
2474,26373,LO(R),23,517,125,517
2475,26373,LO_R_col_06_11,0,1,0,1
2476,26373,LO_R_col_06_15,0,1,0,1
2477,26373,LO_R_col_07_11,0,7,0,7
2478,26373,LO_R_col_07_12,0,26,0,26
2479,26373,LO_R_col_07_13,0,42,0,42
2480,26373,LO_R_col_07_14,5,29,29,29
2481,26373,LO_R_col_07_15,0,31,0,31
2482,26373,LO_R_col_08_11,0,5,0,5
2483,26373,LO_R_col_08_12,0,66,0,66
2484,26373,LO_R_col_08_13,0,31,4,31
2485,26373,LO_R_col_08_14,1,24,4,24
2486,26373,LO_R_col_08_15,2,6,13,6
2487,26373,LO_R_col_08_16,1,4,7,4
2488,26373,LO_R_col_09_11,0,10,0,10
2489,26373,LO_R_col_09_12,1,43,7,43
2490,26373,LO_R_col_09_13,5,75,20,75
2491,26373,LO_R_col_09_14,1,32,9,32
2492,26373,LO_R_col_09_15,0,16,0,16
2493,26373,LO_R_col_09_16,0,7,0,7
2494,26373,LO_R_col_09_17,0,3,0,3
2495,26373,LO_R_col_10_12,3,15,12,15
2496,26373,LO_R_col_10_13,0,13,3,13
2497,26373,LO_R_col_10_14,2,19,9,19
2498,26373,LO_R_col_10_15,1,5,2,5
2499,26373,LO_R_col_10_16,0,1,0,1
2500,26373,LO_R_col_11_14,0,1,0,1
2501,26373,LO_R_col_12_14,1,0,4,0
2502,26373,LO_R_col_12_15,0,0,2,0
2503,26373,LO_R_col_13_15,0,1,0,1
2504,26373,LO_R_col_14_17,0,2,0,2
2505,26373,LO_R_col_16_18,0,1,0,1
2506,26373,LO_R_layer_2,0,2,0,2
2507,26373,LO_R_layer_3,9,102,43,102
2508,26373,LO_R_layer_4,10,146,60,146
2509,26373,LO_R_layer_5,2,86,10,86
